"iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"CF","Central African Republic",2002,5.329,43.9635853658537,3767248,263.159703063067,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2003,5.257,44.2239024390244,3829636,297.614387349352,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2004,5.176,44.5678292682927,3893595,326.197313339578,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2005,5.089,44.9959268292683,3960897,340.907866947196,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2006,4.997,45.5081951219512,4032102,365.497083332553,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2007,4.903,46.091243902439,4106897,413.48143857805,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2008,4.809,46.7291219512195,4185106,474.3894790148,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2009,4.716,47.4049268292683,4266247,464.513231301146,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2010,4.626,48.0987317073171,4349921,456.563408668306,26.9713249206543,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2011,4.538,48.7930487804878,4436217,494.926080299901,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1987,5.902,47.5877804878049,2740708,438.205009874691,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2013,4.365,50.1368048780488,4616417,333.19688062793,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2014,NA,NA,NA,NA,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2001,5.393,43.7873902439024,3704045,251.571806971419,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1988,5.868,47.0809024390244,2795175,452.529551201508,34.851749420166,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1989,5.826,46.5589268292683,2851604,432.714457908608,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1990,5.78,46.0478292682927,2912824,494.609856074723,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1991,5.734,45.5680731707317,2979588,462.270282844647,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1992,5.691,45.1280731707317,3050789,462.804066244771,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1993,5.653,44.737756097561,3125144,409.191147448299,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1994,5.622,44.4100243902439,3200633,265.939380525534,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1995,5.596,44.1487804878049,3275695,340.504739883445,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1986,5.927,48.0515609756098,2684214,418.098189959439,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1998,5.522,43.7126097560976,3498140,276.52935284466,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1999,5.488,43.6708780487805,3569523,280.003086891574,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2000,5.446,43.6923170731707,3638316,251.352640063074,49.0193481445313,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1996,5.573,43.951487804878,3350299,300.806324021306,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",1997,5.55,43.8071219512195,3424733,273.814487858637,NA,"CAF","Sub-Saharan Africa (all income levels)","Bangui","21.6407","5.63056","Low income","IDA"
"CG","Congo, Rep.",1960,5.88,48.5816341463415,1013581,129.966783679841,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1963,6.012,50.4188536585366,1096468,157.080216542117,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1964,6.056,50.9522926829268,1126573,164.830618917133,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1961,5.922,49.2300487804878,1039958,145.847946898459,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1962,5.967,49.8439512195122,1067589,155.978789462312,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1967,6.174,52.2982195121951,1224187,193.922520281974,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1968,6.207,52.6770731707317,1259394,199.498693825911,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1965,6.098,51.4413658536585,1157905,171.273173413048,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1966,6.138,51.8886585365854,1190424,185.323533774376,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1998,5.139,52.3331219512195,2961357,658.306776470805,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1999,5.137,52.2712195121951,3044444,773.182046278595,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2000,5.134,52.3019268292683,3126204,1029.97458452161,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1988,5.503,56.0437073170732,2258785,979.524971759119,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1989,5.421,55.6402682926829,2320488,1029.78038324208,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1990,5.347,55.1776829268293,2383283,1174.32384260801,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1991,5.286,54.6819756097561,2447020,1113.53953283993,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1992,5.236,54.1836341463415,2511819,1167.76834071141,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1993,5.198,53.7140731707317,2578424,744.241512547685,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1994,5.171,53.2971951219512,2647817,668.235546068803,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1995,5.154,52.9494146341464,2720633,777.761597456816,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1996,5.145,52.6766341463415,2797572,908.179499117176,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1997,5.141,52.4717317073171,2878333,806.966776006999,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2011,5.046,57.7752195121951,4225359,3414.05470952055,76.9460754394531,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2012,5.012,58.2965609756098,4337051,3153.73952524751,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2013,4.969,58.77,4447632,3167.04532220203,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2001,5.131,52.441243902439,3205636,871.670943341955,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2002,5.128,52.6921707317073,3283719,919.68701436568,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2003,5.125,53.0488048780488,3363418,1039.3797989603,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2004,5.122,53.4996585365854,3448868,1347.87090706011,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2005,5.119,54.0332926829268,3542867,1718.10081545284,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2006,5.114,54.6342682926829,3646653,2120.09784556714,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2007,5.109,55.2761707317073,3758858,2233.3082518824,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2008,5.101,55.9340487804878,3876475,3059.22653465847,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2009,5.089,56.5844878048781,3995146,2401.29815507947,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2010,5.072,57.2040243902439,4111715,2920.40670801346,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1982,6.036,56.5451951219512,1905411,1133.94987566441,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1983,5.952,56.676,1962375,1068.74287005038,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1984,5.864,56.742756097561,2020333,1085.75238161591,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1985,5.774,56.7230243902439,2078914,1039.42372864816,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1986,5.682,56.5983902439024,2138090,864.915983275654,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1987,5.591,56.3684390243902,2198025,1045.37193584231,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1974,6.321,54.5223170731707,1508000,388.17283511588,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1975,6.325,54.7929756097561,1553903,493.661881738192,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1976,6.318,55.069,1600295,471.506566319449,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1977,6.301,55.3474146341463,1647320,464.526643661554,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1978,6.273,55.623756097561,1695348,518.343001726519,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1979,6.231,55.8905365853659,1744922,686.993267292556,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1980,6.178,56.1392195121951,1796412,949.557701432941,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1981,6.112,56.3617804878049,1849970,1077.59170468865,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1969,6.235,53.0291951219512,1296306,204.457925874844,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1970,6.259,53.3590487804878,1335090,205.94918684025,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1971,6.28,53.6705365853659,1375876,234.12576374874,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",2014,NA,NA,NA,NA,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1973,6.312,54.2484878048781,1462767,370.512434639965,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CG","Congo, Rep.",1972,6.297,53.9660487804878,1418556,289.498097289024,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"CH","Switzerland",1977,1.53,75.2380487804878,6281174,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1978,1.51,75.1873170731707,6281738,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1979,1.52,75.4660975609756,6294365,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1976,1.55,74.7853658536585,6302504,NA,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1981,1.55,75.6931707317073,6354074,17110.4451362671,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1982,1.56,76.0339024390244,6391309,17434.8850945889,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1983,1.52,76.0312195121951,6418773,17298.5664092844,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1980,1.55,75.459268292683,6319408,18785.0364373183,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1985,1.52,76.7336585365854,6470365,16613.6284803968,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
"CH","Switzerland",1986,1.53,76.8990243902439,6504124,23691.9702589726,NA,"CHE","Europe & Central Asia (all income levels)","Bern","7.44821","46.948","High income: OECD","Not classified"
